dyad,statelno,statelab,statehno,statehab,year,land,sea,total,version
200220,200,"UKG",220,"FRN",2008,0,6,6,3.1
200220,200,"UKG",220,"FRN",2009,0,6,6,3.1
200220,200,"UKG",220,"FRN",2010,0,6,6,3.1
200220,200,"UKG",220,"FRN",2011,0,6,6,3.1
200220,200,"UKG",220,"FRN",2012,0,6,6,3.1
200220,200,"UKG",220,"FRN",2013,0,6,6,3.1
200220,200,"UKG",220,"FRN",2014,0,6,6,3.1
200220,200,"UKG",220,"FRN",2015,0,6,6,3.1
200220,200,"UKG",220,"FRN",2016,0,6,6,3.1
200230,200,"UKG",230,"SPN",1816,3,22,25,3.1
200230,200,"UKG",230,"SPN",1817,3,22,25,3.1
200230,200,"UKG",230,"SPN",1818,3,22,25,3.1
200230,200,"UKG",230,"SPN",1819,2,10,12,3.1
200230,200,"UKG",230,"SPN",1820,2,10,12,3.1
200230,200,"UKG",230,"SPN",1821,1,12,13,3.1
200230,200,"UKG",230,"SPN",1822,1,12,13,3.1
200230,200,"UKG",230,"SPN",1823,1,12,13,3.1
200230,200,"UKG",230,"SPN",1824,1,12,13,3.1
200230,200,"UKG",230,"SPN",1825,1,12,13,3.1
200230,200,"UKG",230,"SPN",1826,1,12,13,3.1
200230,200,"UKG",230,"SPN",1827,1,12,13,3.1
200230,200,"UKG",230,"SPN",1828,1,12,13,3.1
200230,200,"UKG",230,"SPN",1829,1,12,13,3.1
200230,200,"UKG",230,"SPN",1830,1,12,13,3.1
200230,200,"UKG",230,"SPN",1831,1,12,13,3.1
200230,200,"UKG",230,"SPN",1832,1,12,13,3.1
200230,200,"UKG",230,"SPN",1833,1,12,13,3.1
200230,200,"UKG",230,"SPN",1834,1,12,13,3.1
200230,200,"UKG",230,"SPN",1835,1,12,13,3.1
200230,200,"UKG",230,"SPN",1836,1,12,13,3.1
200230,200,"UKG",230,"SPN",1837,1,12,13,3.1
200230,200,"UKG",230,"SPN",1838,1,12,13,3.1
200230,200,"UKG",230,"SPN",1839,1,12,13,3.1
200230,200,"UKG",230,"SPN",1840,1,12,13,3.1
200230,200,"UKG",230,"SPN",1841,1,12,13,3.1
200230,200,"UKG",230,"SPN",1842,1,12,13,3.1
200230,200,"UKG",230,"SPN",1843,1,12,13,3.1
200230,200,"UKG",230,"SPN",1844,1,12,13,3.1
200230,200,"UKG",230,"SPN",1845,1,12,13,3.1
200230,200,"UKG",230,"SPN",1846,1,12,13,3.1
200230,200,"UKG",230,"SPN",1847,1,12,13,3.1
200230,200,"UKG",230,"SPN",1848,1,12,13,3.1
200230,200,"UKG",230,"SPN",1849,1,12,13,3.1
200230,200,"UKG",230,"SPN",1850,1,12,13,3.1
200230,200,"UKG",230,"SPN",1851,1,12,13,3.1
200230,200,"UKG",230,"SPN",1852,1,12,13,3.1
200230,200,"UKG",230,"SPN",1853,1,12,13,3.1
200230,200,"UKG",230,"SPN",1854,1,12,13,3.1
200230,200,"UKG",230,"SPN",1855,1,12,13,3.1
200230,200,"UKG",230,"SPN",1856,1,12,13,3.1
200230,200,"UKG",230,"SPN",1857,1,12,13,3.1
200230,200,"UKG",230,"SPN",1858,1,12,13,3.1
200230,200,"UKG",230,"SPN",1859,1,12,13,3.1
200230,200,"UKG",230,"SPN",1860,1,12,13,3.1
200230,200,"UKG",230,"SPN",1861,1,17,18,3.1
200230,200,"UKG",230,"SPN",1862,1,16,17,3.1
200230,200,"UKG",230,"SPN",1863,1,16,17,3.1
200230,200,"UKG",230,"SPN",1864,1,16,17,3.1
200230,200,"UKG",230,"SPN",1865,1,11,12,3.1
200230,200,"UKG",230,"SPN",1866,1,11,12,3.1
200230,200,"UKG",230,"SPN",1867,1,11,12,3.1
200230,200,"UKG",230,"SPN",1868,1,11,12,3.1
200230,200,"UKG",230,"SPN",1869,1,11,12,3.1
200230,200,"UKG",230,"SPN",1870,1,11,12,3.1
200230,200,"UKG",230,"SPN",1871,1,9,10,3.1
200230,200,"UKG",230,"SPN",1872,1,9,10,3.1
200230,200,"UKG",230,"SPN",1873,1,9,10,3.1
200230,200,"UKG",230,"SPN",1874,1,9,10,3.1
200230,200,"UKG",230,"SPN",1875,1,9,10,3.1
200230,200,"UKG",230,"SPN",1876,1,9,10,3.1
200230,200,"UKG",230,"SPN",1877,1,9,10,3.1
200230,200,"UKG",230,"SPN",1878,1,9,10,3.1
200230,200,"UKG",230,"SPN",1879,1,9,10,3.1
200230,200,"UKG",230,"SPN",1880,1,9,10,3.1
200230,200,"UKG",230,"SPN",1881,1,9,10,3.1
200230,200,"UKG",230,"SPN",1882,1,6,7,3.1
200230,200,"UKG",230,"SPN",1883,1,6,7,3.1
200230,200,"UKG",230,"SPN",1884,1,7,8,3.1
200230,200,"UKG",230,"SPN",1885,1,8,9,3.1
200230,200,"UKG",230,"SPN",1886,1,8,9,3.1
200230,200,"UKG",230,"SPN",1887,1,8,9,3.1
200230,200,"UKG",230,"SPN",1888,1,10,11,3.1
200230,200,"UKG",230,"SPN",1889,1,10,11,3.1
200230,200,"UKG",230,"SPN",1890,1,10,11,3.1
200230,200,"UKG",230,"SPN",1891,1,10,11,3.1
200230,200,"UKG",230,"SPN",1892,1,10,11,3.1
200230,200,"UKG",230,"SPN",1893,1,10,11,3.1
200230,200,"UKG",230,"SPN",1894,1,10,11,3.1
200230,200,"UKG",230,"SPN",1895,1,10,11,3.1
200230,200,"UKG",230,"SPN",1896,1,10,11,3.1
200230,200,"UKG",230,"SPN",1897,1,10,11,3.1
200230,200,"UKG",230,"SPN",1898,1,3,4,3.1
200230,200,"UKG",230,"SPN",1899,1,3,4,3.1
200230,200,"UKG",230,"SPN",1900,1,3,4,3.1
200230,200,"UKG",230,"SPN",1901,1,3,4,3.1
200230,200,"UKG",230,"SPN",1902,1,3,4,3.1
200230,200,"UKG",230,"SPN",1903,1,3,4,3.1
200230,200,"UKG",230,"SPN",1904,1,3,4,3.1
200230,200,"UKG",230,"SPN",1905,1,3,4,3.1
200230,200,"UKG",230,"SPN",1906,1,3,4,3.1
200230,200,"UKG",230,"SPN",1907,1,3,4,3.1
200230,200,"UKG",230,"SPN",1908,1,3,4,3.1
200230,200,"UKG",230,"SPN",1909,1,3,4,3.1
200230,200,"UKG",230,"SPN",1910,1,3,4,3.1
200230,200,"UKG",230,"SPN",1911,1,3,4,3.1
200230,200,"UKG",230,"SPN",1912,1,4,5,3.1
200230,200,"UKG",230,"SPN",1913,1,2,3,3.1
200230,200,"UKG",230,"SPN",1914,1,2,3,3.1
200230,200,"UKG",230,"SPN",1915,1,2,3,3.1
200230,200,"UKG",230,"SPN",1916,1,2,3,3.1
200230,200,"UKG",230,"SPN",1917,1,2,3,3.1
200230,200,"UKG",230,"SPN",1918,1,2,3,3.1
200230,200,"UKG",230,"SPN",1919,1,2,3,3.1
200230,200,"UKG",230,"SPN",1920,1,2,3,3.1
200230,200,"UKG",230,"SPN",1921,1,2,3,3.1
200230,200,"UKG",230,"SPN",1922,1,3,4,3.1
200230,200,"UKG",230,"SPN",1923,1,3,4,3.1
200230,200,"UKG",230,"SPN",1924,1,3,4,3.1
200230,200,"UKG",230,"SPN",1925,1,3,4,3.1
200230,200,"UKG",230,"SPN",1926,1,3,4,3.1
200230,200,"UKG",230,"SPN",1927,1,3,4,3.1
200230,200,"UKG",230,"SPN",1928,1,3,4,3.1
200230,200,"UKG",230,"SPN",1929,1,3,4,3.1
200230,200,"UKG",230,"SPN",1930,1,3,4,3.1
200230,200,"UKG",230,"SPN",1931,1,3,4,3.1
200230,200,"UKG",230,"SPN",1932,1,3,4,3.1
200230,200,"UKG",230,"SPN",1933,1,3,4,3.1
200230,200,"UKG",230,"SPN",1934,1,3,4,3.1
200230,200,"UKG",230,"SPN",1935,1,3,4,3.1
200230,200,"UKG",230,"SPN",1936,1,3,4,3.1
200230,200,"UKG",230,"SPN",1937,1,3,4,3.1
200230,200,"UKG",230,"SPN",1938,1,3,4,3.1
200230,200,"UKG",230,"SPN",1939,1,3,4,3.1
200230,200,"UKG",230,"SPN",1940,1,3,4,3.1
200230,200,"UKG",230,"SPN",1941,1,3,4,3.1
200230,200,"UKG",230,"SPN",1942,1,3,4,3.1
200230,200,"UKG",230,"SPN",1943,1,3,4,3.1
200230,200,"UKG",230,"SPN",1944,1,3,4,3.1
200230,200,"UKG",230,"SPN",1945,1,3,4,3.1
200230,200,"UKG",230,"SPN",1946,1,3,4,3.1
200230,200,"UKG",230,"SPN",1947,1,3,4,3.1
200230,200,"UKG",230,"SPN",1948,1,3,4,3.1
200230,200,"UKG",230,"SPN",1949,1,3,4,3.1
200230,200,"UKG",230,"SPN",1950,1,3,4,3.1
200230,200,"UKG",230,"SPN",1951,1,3,4,3.1
200230,200,"UKG",230,"SPN",1952,1,3,4,3.1
200230,200,"UKG",230,"SPN",1953,1,3,4,3.1
200230,200,"UKG",230,"SPN",1954,1,3,4,3.1
200230,200,"UKG",230,"SPN",1955,1,3,4,3.1
200230,200,"UKG",230,"SPN",1956,1,2,3,3.1
200230,200,"UKG",230,"SPN",1957,1,2,3,3.1
200230,200,"UKG",230,"SPN",1958,1,2,3,3.1
200230,200,"UKG",230,"SPN",1959,1,2,3,3.1
200230,200,"UKG",230,"SPN",1960,1,0,1,3.1
200230,200,"UKG",230,"SPN",1961,1,0,1,3.1
200230,200,"UKG",230,"SPN",1962,1,0,1,3.1
200230,200,"UKG",230,"SPN",1963,1,0,1,3.1
200230,200,"UKG",230,"SPN",1964,1,0,1,3.1
200230,200,"UKG",230,"SPN",1965,1,0,1,3.1
200230,200,"UKG",230,"SPN",1966,1,0,1,3.1
200230,200,"UKG",230,"SPN",1967,1,0,1,3.1
200230,200,"UKG",230,"SPN",1968,1,0,1,3.1
200230,200,"UKG",230,"SPN",1969,1,0,1,3.1
200230,200,"UKG",230,"SPN",1970,1,0,1,3.1
200230,200,"UKG",230,"SPN",1971,1,0,1,3.1
200230,200,"UKG",230,"SPN",1972,1,0,1,3.1
200230,200,"UKG",230,"SPN",1973,1,0,1,3.1
200230,200,"UKG",230,"SPN",1974,1,0,1,3.1
200230,200,"UKG",230,"SPN",1975,1,0,1,3.1
200230,200,"UKG",230,"SPN",1976,1,0,1,3.1
200230,200,"UKG",230,"SPN",1977,1,0,1,3.1
200230,200,"UKG",230,"SPN",1978,1,0,1,3.1
200230,200,"UKG",230,"SPN",1979,1,0,1,3.1
200230,200,"UKG",230,"SPN",1980,1,0,1,3.1
200230,200,"UKG",230,"SPN",1981,1,0,1,3.1
200230,200,"UKG",230,"SPN",1982,1,0,1,3.1
200230,200,"UKG",230,"SPN",1983,1,0,1,3.1
200230,200,"UKG",230,"SPN",1984,1,0,1,3.1
200230,200,"UKG",230,"SPN",1985,1,0,1,3.1
200230,200,"UKG",230,"SPN",1986,1,0,1,3.1
200230,200,"UKG",230,"SPN",1987,1,0,1,3.1
200230,200,"UKG",230,"SPN",1988,1,0,1,3.1
200230,200,"UKG",230,"SPN",1989,1,0,1,3.1
200230,200,"UKG",230,"SPN",1990,1,0,1,3.1
200230,200,"UKG",230,"SPN",1991,1,0,1,3.1
200230,200,"UKG",230,"SPN",1992,1,0,1,3.1
200230,200,"UKG",230,"SPN",1993,1,0,1,3.1
200230,200,"UKG",230,"SPN",1994,1,0,1,3.1
200230,200,"UKG",230,"SPN",1995,1,0,1,3.1
200230,200,"UKG",230,"SPN",1996,1,0,1,3.1
200230,200,"UKG",230,"SPN",1997,1,0,1,3.1
200230,200,"UKG",230,"SPN",1998,1,0,1,3.1
200230,200,"UKG",230,"SPN",1999,1,0,1,3.1
200230,200,"UKG",230,"SPN",2000,1,0,1,3.1
200230,200,"UKG",230,"SPN",2001,1,0,1,3.1
200230,200,"UKG",230,"SPN",2002,1,0,1,3.1
200230,200,"UKG",230,"SPN",2003,1,0,1,3.1
200230,200,"UKG",230,"SPN",2004,1,0,1,3.1
200230,200,"UKG",230,"SPN",2005,1,0,1,3.1
200230,200,"UKG",230,"SPN",2006,1,0,1,3.1
200230,200,"UKG",230,"SPN",2007,1,0,1,3.1
200230,200,"UKG",230,"SPN",2008,1,0,1,3.1
200230,200,"UKG",230,"SPN",2009,1,0,1,3.1
200230,200,"UKG",230,"SPN",2010,1,0,1,3.1
200230,200,"UKG",230,"SPN",2011,1,0,1,3.1
200230,200,"UKG",230,"SPN",2012,1,0,1,3.1
200230,200,"UKG",230,"SPN",2013,1,0,1,3.1
200230,200,"UKG",230,"SPN",2014,1,0,1,3.1
200230,200,"UKG",230,"SPN",2015,1,0,1,3.1
200230,200,"UKG",230,"SPN",2016,1,0,1,3.1
200235,200,"UKG",235,"POR",1816,3,2,5,3.1
200235,200,"UKG",235,"POR",1817,2,1,3,3.1
200235,200,"UKG",235,"POR",1818,2,1,3,3.1
200235,200,"UKG",235,"POR",1819,2,1,3,3.1
200235,200,"UKG",235,"POR",1820,2,1,3,3.1
200235,200,"UKG",235,"POR",1821,2,1,3,3.1
200235,200,"UKG",235,"POR",1822,1,1,2,3.1
200235,200,"UKG",235,"POR",1823,1,1,2,3.1
200235,200,"UKG",235,"POR",1824,1,1,2,3.1
200235,200,"UKG",235,"POR",1825,1,1,2,3.1
200235,200,"UKG",235,"POR",1826,1,1,2,3.1
200235,200,"UKG",235,"POR",1827,1,1,2,3.1
200235,200,"UKG",235,"POR",1828,1,1,2,3.1
200235,200,"UKG",235,"POR",1829,1,3,4,3.1
200235,200,"UKG",235,"POR",1830,1,3,4,3.1
200235,200,"UKG",235,"POR",1831,1,3,4,3.1
200235,200,"UKG",235,"POR",1832,1,3,4,3.1
200235,200,"UKG",235,"POR",1833,1,3,4,3.1
200235,200,"UKG",235,"POR",1834,1,3,4,3.1
200235,200,"UKG",235,"POR",1835,1,3,4,3.1
200235,200,"UKG",235,"POR",1836,1,3,4,3.1
200235,200,"UKG",235,"POR",1837,1,3,4,3.1
200235,200,"UKG",235,"POR",1838,1,3,4,3.1
200235,200,"UKG",235,"POR",1839,1,3,4,3.1
200235,200,"UKG",235,"POR",1840,1,3,4,3.1
200235,200,"UKG",235,"POR",1841,1,4,5,3.1
200235,200,"UKG",235,"POR",1842,1,4,5,3.1
200235,200,"UKG",235,"POR",1843,1,3,4,3.1
200235,200,"UKG",235,"POR",1844,1,3,4,3.1
200235,200,"UKG",235,"POR",1845,1,3,4,3.1
200235,200,"UKG",235,"POR",1846,1,3,4,3.1
200235,200,"UKG",235,"POR",1847,1,3,4,3.1
200235,200,"UKG",235,"POR",1848,1,3,4,3.1
200235,200,"UKG",235,"POR",1849,1,3,4,3.1
200235,200,"UKG",235,"POR",1850,1,3,4,3.1
200235,200,"UKG",235,"POR",1851,1,3,4,3.1
200235,200,"UKG",235,"POR",1852,1,3,4,3.1
200235,200,"UKG",235,"POR",1853,1,3,4,3.1
200235,200,"UKG",235,"POR",1854,1,3,4,3.1
200235,200,"UKG",235,"POR",1855,1,3,4,3.1
200235,200,"UKG",235,"POR",1856,1,3,4,3.1
200235,200,"UKG",235,"POR",1857,1,3,4,3.1
200235,200,"UKG",235,"POR",1858,1,3,4,3.1
200235,200,"UKG",235,"POR",1859,1,3,4,3.1
200235,200,"UKG",235,"POR",1860,1,3,4,3.1
200235,200,"UKG",235,"POR",1861,1,3,4,3.1
200235,200,"UKG",235,"POR",1862,1,3,4,3.1
200235,200,"UKG",235,"POR",1863,1,3,4,3.1
200235,200,"UKG",235,"POR",1864,1,3,4,3.1
200235,200,"UKG",235,"POR",1865,1,3,4,3.1
200235,200,"UKG",235,"POR",1866,1,3,4,3.1
200235,200,"UKG",235,"POR",1867,1,3,4,3.1
200235,200,"UKG",235,"POR",1868,1,3,4,3.1
200235,200,"UKG",235,"POR",1869,1,3,4,3.1
200235,200,"UKG",235,"POR",1870,1,3,4,3.1
200235,200,"UKG",235,"POR",1871,1,3,4,3.1
200235,200,"UKG",235,"POR",1872,1,3,4,3.1
200235,200,"UKG",235,"POR",1873,1,3,4,3.1
200235,200,"UKG",235,"POR",1874,1,3,4,3.1
200235,200,"UKG",235,"POR",1875,1,3,4,3.1
200235,200,"UKG",235,"POR",1876,1,3,4,3.1
200235,200,"UKG",235,"POR",1877,1,3,4,3.1
200235,200,"UKG",235,"POR",1878,1,4,5,3.1
200235,200,"UKG",235,"POR",1879,1,4,5,3.1
200235,200,"UKG",235,"POR",1880,1,4,5,3.1
200235,200,"UKG",235,"POR",1881,1,4,5,3.1
200235,200,"UKG",235,"POR",1882,1,4,5,3.1
200235,200,"UKG",235,"POR",1883,1,4,5,3.1
200235,200,"UKG",235,"POR",1884,1,4,5,3.1
200235,200,"UKG",235,"POR",1885,1,5,6,3.1
200235,200,"UKG",235,"POR",1886,1,5,6,3.1
200235,200,"UKG",235,"POR",1887,1,5,6,3.1
200235,200,"UKG",235,"POR",1888,1,5,6,3.1
200235,200,"UKG",235,"POR",1889,3,5,8,3.1
200235,200,"UKG",235,"POR",1890,3,5,8,3.1
200235,200,"UKG",235,"POR",1891,4,5,9,3.1
200235,200,"UKG",235,"POR",1892,4,5,9,3.1
200235,200,"UKG",235,"POR",1893,4,5,9,3.1
200235,200,"UKG",235,"POR",1894,4,5,9,3.1
200235,200,"UKG",235,"POR",1895,4,5,9,3.1
200235,200,"UKG",235,"POR",1896,4,5,9,3.1
200235,200,"UKG",235,"POR",1897,5,5,10,3.1
200235,200,"UKG",235,"POR",1898,5,5,10,3.1
200235,200,"UKG",235,"POR",1899,6,5,11,3.1
200235,200,"UKG",235,"POR",1900,7,5,12,3.1
200235,200,"UKG",235,"POR",1901,7,5,12,3.1
200235,200,"UKG",235,"POR",1902,8,5,13,3.1
200235,200,"UKG",235,"POR",1903,8,5,13,3.1
200235,200,"UKG",235,"POR",1904,8,5,13,3.1
200235,200,"UKG",235,"POR",1905,8,5,13,3.1
200235,200,"UKG",235,"POR",1906,8,5,13,3.1
200235,200,"UKG",235,"POR",1907,8,5,13,3.1
200235,200,"UKG",235,"POR",1908,8,5,13,3.1
200235,200,"UKG",235,"POR",1909,8,5,13,3.1
200235,200,"UKG",235,"POR",1910,7,5,12,3.1
200235,200,"UKG",235,"POR",1911,7,5,12,3.1
200235,200,"UKG",235,"POR",1912,7,5,12,3.1
200235,200,"UKG",235,"POR",1913,7,5,12,3.1
200235,200,"UKG",235,"POR",1914,7,5,12,3.1
200235,200,"UKG",235,"POR",1915,7,5,12,3.1
200235,200,"UKG",235,"POR",1916,7,5,12,3.1
200235,200,"UKG",235,"POR",1917,7,5,12,3.1
200235,200,"UKG",235,"POR",1918,7,5,12,3.1
200235,200,"UKG",235,"POR",1919,7,5,12,3.1
200235,200,"UKG",235,"POR",1920,6,4,10,3.1
200235,200,"UKG",235,"POR",1921,6,4,10,3.1
200235,200,"UKG",235,"POR",1922,7,5,12,3.1
200235,200,"UKG",235,"POR",1923,7,5,12,3.1
200235,200,"UKG",235,"POR",1924,7,5,12,3.1
200235,200,"UKG",235,"POR",1925,7,5,12,3.1
200235,200,"UKG",235,"POR",1926,7,5,12,3.1
200235,200,"UKG",235,"POR",1927,7,5,12,3.1
200235,200,"UKG",235,"POR",1928,7,5,12,3.1
200235,200,"UKG",235,"POR",1929,7,5,12,3.1
200235,200,"UKG",235,"POR",1930,7,5,12,3.1
200235,200,"UKG",235,"POR",1931,7,4,11,3.1
200235,200,"UKG",235,"POR",1932,7,4,11,3.1
200235,200,"UKG",235,"POR",1933,7,4,11,3.1
200235,200,"UKG",235,"POR",1934,7,4,11,3.1
200235,200,"UKG",235,"POR",1935,7,4,11,3.1
200235,200,"UKG",235,"POR",1936,7,4,11,3.1
200235,200,"UKG",235,"POR",1937,7,4,11,3.1
200235,200,"UKG",235,"POR",1938,7,4,11,3.1
200235,200,"UKG",235,"POR",1939,7,4,11,3.1
200235,200,"UKG",235,"POR",1940,7,4,11,3.1
200235,200,"UKG",235,"POR",1941,7,4,11,3.1
200235,200,"UKG",235,"POR",1942,7,3,10,3.1
200235,200,"UKG",235,"POR",1943,7,3,10,3.1
200235,200,"UKG",235,"POR",1944,7,3,10,3.1
200235,200,"UKG",235,"POR",1945,7,4,11,3.1
200235,200,"UKG",235,"POR",1946,7,4,11,3.1
200235,200,"UKG",235,"POR",1947,6,4,10,3.1
200235,200,"UKG",235,"POR",1948,6,4,10,3.1
200235,200,"UKG",235,"POR",1949,6,4,10,3.1
200235,200,"UKG",235,"POR",1950,6,4,10,3.1
200235,200,"UKG",235,"POR",1951,6,4,10,3.1
200235,200,"UKG",235,"POR",1952,6,4,10,3.1
200235,200,"UKG",235,"POR",1953,4,4,8,3.1
200235,200,"UKG",235,"POR",1954,4,4,8,3.1
200235,200,"UKG",235,"POR",1955,4,4,8,3.1
200235,200,"UKG",235,"POR",1956,4,4,8,3.1
200235,200,"UKG",235,"POR",1957,4,4,8,3.1
200235,200,"UKG",235,"POR",1958,4,4,8,3.1
200235,200,"UKG",235,"POR",1959,4,4,8,3.1
200235,200,"UKG",235,"POR",1960,4,2,6,3.1
200235,200,"UKG",235,"POR",1961,3,2,5,3.1
200235,200,"UKG",235,"POR",1962,3,2,5,3.1
200235,200,"UKG",235,"POR",1963,3,2,5,3.1
200235,200,"UKG",235,"POR",1964,2,2,4,3.1
200235,200,"UKG",235,"POR",1965,2,2,4,3.1
200235,200,"UKG",235,"POR",1966,1,2,3,3.1
200235,200,"UKG",235,"POR",1967,1,2,3,3.1
200235,200,"UKG",235,"POR",1968,0,2,2,3.1
200235,200,"UKG",235,"POR",1969,0,2,2,3.1
200235,200,"UKG",235,"POR",1970,0,2,2,3.1
200235,200,"UKG",235,"POR",1971,0,2,2,3.1
200235,200,"UKG",235,"POR",1972,0,2,2,3.1
200235,200,"UKG",235,"POR",1973,0,2,2,3.1
200235,200,"UKG",235,"POR",1974,0,2,2,3.1
200235,200,"UKG",235,"POR",1975,0,1,1,3.1
200235,200,"UKG",235,"POR",1976,0,1,1,3.1
200235,200,"UKG",235,"POR",1977,0,1,1,3.1
200235,200,"UKG",235,"POR",1978,0,1,1,3.1
200235,200,"UKG",235,"POR",1979,0,1,1,3.1
200235,200,"UKG",235,"POR",1980,0,1,1,3.1
200235,200,"UKG",235,"POR",1981,0,1,1,3.1
200235,200,"UKG",235,"POR",1982,0,1,1,3.1
200235,200,"UKG",235,"POR",1983,0,1,1,3.1
200235,200,"UKG",235,"POR",1984,0,1,1,3.1
200235,200,"UKG",235,"POR",1985,0,1,1,3.1
200235,200,"UKG",235,"POR",1986,0,1,1,3.1
200235,200,"UKG",235,"POR",1987,0,1,1,3.1
200235,200,"UKG",235,"POR",1988,0,1,1,3.1
200235,200,"UKG",235,"POR",1989,0,1,1,3.1
200235,200,"UKG",235,"POR",1990,0,1,1,3.1
200235,200,"UKG",235,"POR",1991,0,1,1,3.1
200235,200,"UKG",235,"POR",1992,0,1,1,3.1
200235,200,"UKG",235,"POR",1993,0,1,1,3.1
200235,200,"UKG",235,"POR",1994,0,1,1,3.1
200235,200,"UKG",235,"POR",1995,0,1,1,3.1
200235,200,"UKG",235,"POR",1996,0,1,1,3.1
200235,200,"UKG",235,"POR",1997,0,1,1,3.1
200240,200,"UKG",240,"HAN",1838,0,1,1,3.1
200240,200,"UKG",240,"HAN",1839,0,1,1,3.1
200240,200,"UKG",240,"HAN",1840,0,1,1,3.1
200240,200,"UKG",240,"HAN",1841,0,1,1,3.1
200240,200,"UKG",240,"HAN",1842,0,1,1,3.1
200240,200,"UKG",240,"HAN",1843,0,1,1,3.1
200240,200,"UKG",240,"HAN",1844,0,1,1,3.1
200240,200,"UKG",240,"HAN",1845,0,1,1,3.1
200240,200,"UKG",240,"HAN",1846,0,1,1,3.1
200240,200,"UKG",240,"HAN",1847,0,1,1,3.1
200240,200,"UKG",240,"HAN",1848,0,1,1,3.1
200240,200,"UKG",240,"HAN",1849,0,1,1,3.1
200240,200,"UKG",240,"HAN",1850,0,1,1,3.1
200240,200,"UKG",240,"HAN",1851,0,1,1,3.1
200240,200,"UKG",240,"HAN",1852,0,1,1,3.1
200240,200,"UKG",240,"HAN",1853,0,1,1,3.1
200240,200,"UKG",240,"HAN",1854,0,1,1,3.1
200240,200,"UKG",240,"HAN",1855,0,1,1,3.1
200240,200,"UKG",240,"HAN",1856,0,1,1,3.1
200240,200,"UKG",240,"HAN",1857,0,1,1,3.1
200240,200,"UKG",240,"HAN",1858,0,1,1,3.1
200240,200,"UKG",240,"HAN",1859,0,1,1,3.1
200240,200,"UKG",240,"HAN",1860,0,1,1,3.1
200240,200,"UKG",240,"HAN",1861,0,1,1,3.1
200240,200,"UKG",240,"HAN",1862,0,1,1,3.1
200240,200,"UKG",240,"HAN",1863,0,1,1,3.1
200240,200,"UKG",240,"HAN",1864,0,1,1,3.1
200240,200,"UKG",240,"HAN",1865,0,1,1,3.1
200255,200,"UKG",255,"GMY",1866,0,1,1,3.1
200255,200,"UKG",255,"GMY",1867,0,1,1,3.1
200255,200,"UKG",255,"GMY",1868,0,1,1,3.1
200255,200,"UKG",255,"GMY",1869,0,1,1,3.1
200255,200,"UKG",255,"GMY",1870,0,1,1,3.1
200255,200,"UKG",255,"GMY",1871,0,1,1,3.1
200255,200,"UKG",255,"GMY",1872,0,1,1,3.1
200255,200,"UKG",255,"GMY",1873,0,1,1,3.1
200255,200,"UKG",255,"GMY",1874,0,1,1,3.1
200255,200,"UKG",255,"GMY",1875,0,1,1,3.1
200255,200,"UKG",255,"GMY",1876,0,1,1,3.1
200255,200,"UKG",255,"GMY",1877,0,1,1,3.1
200255,200,"UKG",255,"GMY",1878,0,1,1,3.1
200255,200,"UKG",255,"GMY",1879,0,1,1,3.1
200255,200,"UKG",255,"GMY",1880,0,1,1,3.1
200255,200,"UKG",255,"GMY",1881,0,1,1,3.1
200255,200,"UKG",255,"GMY",1882,0,1,1,3.1
200255,200,"UKG",255,"GMY",1883,0,1,1,3.1
200255,200,"UKG",255,"GMY",1884,2,1,3,3.1
200255,200,"UKG",255,"GMY",1885,6,2,8,3.1
200255,200,"UKG",255,"GMY",1886,6,3,9,3.1
200255,200,"UKG",255,"GMY",1887,6,3,9,3.1
200255,200,"UKG",255,"GMY",1888,6,3,9,3.1
200255,200,"UKG",255,"GMY",1889,6,3,9,3.1
200255,200,"UKG",255,"GMY",1890,7,2,9,3.1
200255,200,"UKG",255,"GMY",1891,9,3,12,3.1
200255,200,"UKG",255,"GMY",1892,9,4,13,3.1
200255,200,"UKG",255,"GMY",1893,9,5,14,3.1
200255,200,"UKG",255,"GMY",1894,10,5,15,3.1
200255,200,"UKG",255,"GMY",1895,10,6,16,3.1
200255,200,"UKG",255,"GMY",1896,10,6,16,3.1
200255,200,"UKG",255,"GMY",1897,10,6,16,3.1
200255,200,"UKG",255,"GMY",1898,10,6,16,3.1
200255,200,"UKG",255,"GMY",1899,11,6,17,3.1
200255,200,"UKG",255,"GMY",1900,11,8,19,3.1
200255,200,"UKG",255,"GMY",1901,11,8,19,3.1
200255,200,"UKG",255,"GMY",1902,11,8,19,3.1
200255,200,"UKG",255,"GMY",1903,11,8,19,3.1
200255,200,"UKG",255,"GMY",1904,11,8,19,3.1
200255,200,"UKG",255,"GMY",1905,11,8,19,3.1
200255,200,"UKG",255,"GMY",1906,11,7,18,3.1
200255,200,"UKG",255,"GMY",1907,11,7,18,3.1
200255,200,"UKG",255,"GMY",1908,11,7,18,3.1
200255,200,"UKG",255,"GMY",1909,11,7,18,3.1
200255,200,"UKG",255,"GMY",1910,11,7,18,3.1
200255,200,"UKG",255,"GMY",1911,11,7,18,3.1
200255,200,"UKG",255,"GMY",1912,11,7,18,3.1
200255,200,"UKG",255,"GMY",1913,11,7,18,3.1
200255,200,"UKG",255,"GMY",1914,9,3,12,3.1
200255,200,"UKG",255,"GMY",1915,6,3,9,3.1
200325,200,"UKG",325,"ITA",1816,0,1,1,3.1
